  -6.67499495       4.46444369E-20   2.51256677E-21   1.33025905E-22   3.12041475E-25   9.96562830E-40   7.66230000E-42   2.76616317E-42   2.76616317E-42
  -6.64999485       6.22934210E-20   3.53715516E-21   1.88914125E-22   4.50747627E-25   1.94023505E-39   1.45763066E-41   2.97355534E-42   2.97355534E-42
  -6.62499475       8.68107635E-20   4.97338506E-21   2.67953558E-22   6.50323322E-25   3.76805514E-39   2.83566757E-41   3.18094751E-42   3.18094751E-42
  -6.59999466       1.20826789E-19   6.98412179E-21   3.79595677E-22   9.37129876E-25   7.29955708E-39   5.54689984E-41   3.38833969E-42   3.38833969E-42
  -6.57499456       1.67961414E-19   9.79566345E-21   5.37093259E-22   1.34879438E-24   1.41055180E-38   1.08516553E-40   3.59573186E-42   3.59573186E-42
  -6.54999447       2.33191340E-19   1.37220152E-20   7.59004956E-22   1.93895246E-24   2.71890970E-38   2.12002445E-40   3.89420843E-42   3.80312403E-42
  -6.52499437       3.23350511E-19   1.91983483E-20   1.07128714E-21   2.78396271E-24   5.22777710E-38   4.12989282E-40   4.99703032E-42   4.01051620E-42
  -6.49999428       4.47805702E-19   2.68269875E-20   1.51019804E-21   3.99241439E-24   1.00264968E-37   8.02446559E-40   7.54459093E-42   4.21790838E-42
  -6.47499418       6.19392015E-19   3.74404887E-20   2.12632068E-21   5.71850082E-24   1.91823254E-37   1.55519467E-39   1.29844316E-41   4.42530055E-42
  -6.44999409       8.55650773E-19   5.21883047E-20   2.99012867E-21   8.18097905E-24   3.66069135E-37   3.00660637E-39   2.39818219E-41   4.63269272E-42
  -6.42499399       1.18055372E-18   7.26551506E-20   4.19969735E-21   1.16896943E-23   6.96853529E-37   5.79821151E-39   4.57832234E-41   4.84008490E-42
  -6.39999390       1.62679026E-18   1.01023284E-19   5.89131442E-21   1.66830702E-23   1.32322323E-36   1.11542279E-38   8.84359461E-41   5.04747707E-42
  -6.37499380       2.23890474E-18   1.40293800E-19   8.25416795E-21   2.37807169E-23   2.50634710E-36   2.14049125E-38   1.71486702E-40   5.25486924E-42
  -6.34999371       3.07748742E-18   1.94588604E-19   1.15505077E-20   3.38570202E-23   4.73546400E-36   4.09746649E-38   3.32263280E-40   5.46226141E-42
  -6.32499361       4.22487171E-18   2.69561928E-19   1.61434152E-20   4.81446765E-23   8.92477082E-36   7.82430692E-38   6.42456110E-40   5.66965359E-42
  -6.29999352       5.79278471E-18   3.72959556E-19   2.25349267E-20   6.83790754E-23   1.67781787E-35   1.49040535E-37   1.23947652E-39   5.87704576E-42
  -6.27499342       7.93267283E-18   5.15379895E-19   3.14183553E-20   9.70005331E-23   3.14636474E-35   2.83198787E-37   2.38558172E-39   6.08443793E-42
  -6.24999332       1.08494630E-17   7.11302948E-19   4.37499477E-20   1.37435928E-22   5.88554237E-35   5.36793183E-37   4.58033180E-39   6.29183010E-42
  -6.22499323       1.48201831E-17   9.80490784E-19   6.08468630E-20   1.94492154E-22   1.09818918E-34   1.01496375E-36   8.77290471E-39   6.49922228E-42
  -6.19999313       2.02188832E-17   1.34987997E-18   8.45211728E-20   2.74903712E-22   2.04401616E-34   1.91435558E-36   1.67622089E-38   6.70661445E-42
  -6.17499304       2.75497301E-17   1.85613022E-18   1.17262571E-19   3.88091394E-22   3.79493818E-34   3.60182870E-36   3.19492827E-38   7.18305593E-42
  -6.14999294       3.74916138E-17   2.54908300E-18   1.62487534E-19   5.47221779E-22   7.02810532E-34   6.76007616E-36   6.07481269E-38   8.60957776E-42
  -6.12499285       5.09576245E-17   3.49639898E-18   2.24878381E-19   7.70668687E-22   1.29833976E-33   1.26563634E-35   1.15224883E-37   1.19110369E-41
  -6.09999275       6.91736736E-17   4.78983731E-18   3.10843850E-19   1.08404766E-21   2.39249853E-33   2.36371653E-35   2.18022983E-37   1.87661890E-41
  -6.07499266       9.37840703E-17   6.55363453E-18   4.29144507E-19   1.52301692E-21   4.39772604E-33   4.40362224E-35   4.11528400E-37   3.24975127E-41
  -6.04999256       1.26991772E-16   8.95582824E-18   5.91741591E-19   2.13715803E-21   8.06345558E-33   8.18375953E-35   7.74890339E-37   5.94430809E-41
  -6.02499247       1.71742865E-16   1.22233687E-17   8.14941855E-19   2.99532520E-21   1.47478050E-32   1.51713755E-34   1.45553432E-36   1.11710112E-40
  -5.99999237       2.31973525E-16   1.66624219E-17   1.12095588E-18   4.19302699E-21   2.69058579E-32   2.80559874E-34   2.72739065E-36   2.12448058E-40
  -5.97499228       3.12936614E-16   2.26854647E-17   1.53998634E-18   5.86255171E-21   4.89646618E-32   5.17552668E-34   5.09817080E-36   4.05460105E-40
  -5.94999218       4.21627855E-16   3.08474245E-17   2.11306162E-18   8.18693287E-21   8.88850230E-32   9.52385523E-34   9.50657380E-36   7.73995996E-40
  -5.92499208       5.67364479E-16   4.18940676E-17   2.89583918E-18   1.14191040E-20   1.60951214E-31   1.74823708E-33   1.76838231E-35   1.47572983E-39
  -5.89999199       7.62517641E-16   5.68262030E-17   3.96372335E-18   1.59081081E-20   2.90716586E-31   3.20122523E-33   3.28148977E-35   2.80841792E-39
  -5.87499189       1.02351904E-15   7.69849717E-17   5.41875018E-18   2.21350559E-20   5.23795628E-31   5.84737506E-33   6.07447841E-35   5.33311915E-39
  -5.84999180       1.37214043E-15   1.04165875E-16   7.39880302E-18   3.07622718E-20   9.41384777E-31   1.06545427E-32   1.12173454E-34   1.01042784E-38
  -5.82499170       1.83721277E-15   1.40769041E-16   1.00899888E-17   4.27005172E-20   1.68767548E-30   1.93658845E-32   2.06639302E-34   1.90991824E-38
  -5.79999161       2.45683113E-15   1.89999099E-16   1.37431683E-17   5.92002178E-20   3.01800971E-30   3.51130742E-32   3.79734221E-34   3.60163105E-38
  -5.77499151       3.28132623E-15   2.56128046E-16   1.86960305E-17   8.19764938E-20   5.38355085E-30   6.35081277E-32   6.96128581E-34   6.77571416E-38
  -5.74999142       4.37705250E-15   3.44846462E-16   2.54026703E-17   1.13378842E-19   9.57929493E-30   1.14582640E-31   1.27303935E-33   1.27168957E-37
  -5.72499132       5.83137164E-15   4.63720257E-16   3.44727520E-17   1.56621143E-19   1.70024481E-29   2.06223204E-31   2.32240527E-33   2.38109173E-37
  -5.69999123       7.75918856E-15   6.22800350E-16   4.67239851E-17   2.16095119E-19   3.01025017E-29   3.70241553E-31   4.22646165E-33   4.44775810E-37
